Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,Daily_Return,Daily_Return_2,Daily_Return_5,Price_to_SMA20,Price_to_SMA50,SMA20_to_SMA50,Volatility_7,Volatility_20,Volume_to_Avg20,BB_Position,Momentum_10,Target_Next_Day_Return,Target_Is_Up
2024-02-13 00:00:00+00:00,2659.586181640625,2686.455078125,2599.16943359375,2642.185302734375,18271237044,2373.145617675781,2379.2282666015626,71.3928565574684,60.385460199496265,23.339218508298295,37.04624169119797,2626.737536331468,2373.145617675781,2119.553699020094,-0.005993216346274366,0.05368333335118303,0.09185429649119037,1.1133683845840388,1.1105219872443826,0.99744343617165,0.023087632081868373,0.018811915517876723,1.9972352515780971,1.0304579232745208,0.15075835978943442,0.05136545149773286,1
2024-02-14 00:00:00+00:00,2641.685302734375,2786.8935546875,2621.025390625,2777.90234375,21448973822,2401.155224609375,2390.1570068359374,77.14253557898265,79.99357482156847,34.67008977095233,45.32348505061614,2701.8366153264633,2401.155224609375,2100.473833892287,0.05136545149773286,0.04506439088790848,0.11673764612031334,1.1569024423241587,1.1622258854983571,1.0046014624737967,0.02678965620237748,0.02069245366781598,2.198631679547513,1.126488919454126,0.21329825684227766,0.016730812227639058,1
2024-02-15 00:00:00+00:00,2777.601318359375,2865.845458984375,2764.010498046875,2824.37890625,23734481937,2429.0141845703124,2399.06978515625,78.71988319862731,98.15198214858765,47.3664682464794,50.78551390210825,2776.969396433061,2429.0141845703124,2081.058972707564,0.016730812227639058,0.06895564944936838,0.129196778418728,1.1627675639735413,1.1772808459867499,1.0124816708539857,0.025179390073324117,0.02057651643933884,2.2726408013184822,1.0681258797118405,0.22858433331573957,-0.007324619212465078,0
2024-02-16 00:00:00+00:00,2825.480712890625,2858.450439453125,2760.3310546875,2803.69140625,17057114638,2455.8044555664064,2408.1922900390623,76.19925504318219,109.60982854840495,59.815140306864514,49.794688241540435,2832.8182879868295,2455.8044555664064,2078.7906231459833,-0.007324619212465078,0.009283646186491357,0.11809073480511989,1.1416590599854404,1.1642307044361986,1.0197709151899044,0.027363618867382585,0.020858736637163658,1.545139518436138,0.9613716006786337,0.18189408800808593,-0.006070139812886177,0
2024-02-17 00:00:00+00:00,2803.73583984375,2805.128662109375,2724.386962890625,2786.672607421875,17932379943,2482.2776489257812,2417.9119287109374,74.09725821089368,115.98003390045233,71.04811902558208,44.931914874870245,2874.619918447458,2482.2776489257812,2089.9353794041044,-0.006070139812886177,-0.013350297562655489,0.04836381942354273,1.122627280887705,1.1525120391409522,1.026620374154471,0.02853797188471026,0.020914404227598007,1.5497672339423023,0.8879201683611558,0.1497383069122029,0.03313106792926823,1
2024-02-18 00:00:00+00:00,2786.709716796875,2892.843505859375,2767.9130859375,2878.998046875,23355830478,2510.3743408203127,2429.6505810546873,77.69236662944483,127.01421806255667,82.241338832977,44.77287922957967,2932.2703818084947,2510.3743408203127,2088.4782998321307,0.03313106792926823,0.026859817901901062,0.08962760632100619,1.1468401345809776,1.1849432462939817,1.0332244316919776,0.028493408406597635,0.021226036135957548,1.900177084840413,0.9368655666823538,0.189714583537002,0.022430254937596983,1
2024-02-19 00:00:00+00:00,2881.296875,2983.37060546875,2860.263671875,2943.57470703125,15163110589,2540.3283935546874,2442.8926513671877,79.80378863160634,139.36319315288029,93.66570969695766,45.69748345592262,2996.325514651022,2540.3283935546874,2084.331272458353,0.022430254937596983,0.05630446116687349,0.0596393763279679,1.1587378681038554,1.2049545874984933,1.0398853965740038,0.02270229218930345,0.021376350643819736,1.2090945957451882,0.9421588369977585,0.18333918285689155,0.02375647368863687,1
2024-02-20 00:00:00+00:00,2944.1064453125,3031.5244140625,2879.9033203125,3013.503662109375,20341598470,2576.876354980469,2456.1161669921876,81.81143044432474,153.02850973240993,105.53826970404812,47.49024002836181,3062.113296278166,2576.876354980469,2091.6394136827716,0.02375647368863687,0.04671959238748835,0.0669615381423736,1.1694405345778476,1.2269385718020724,1.0491671320807952,0.02084905472445293,0.01953748947806366,1.5626268679286017,0.9499114452840383,0.20480953156705928,-0.014318281375232278,0
2024-02-21 00:00:00+00:00,3015.6533203125,3017.1904296875,2875.41845703125,2970.35546875,18897136867,2610.2028930664064,2468.4065478515627,76.742213179097,158.54901858249104,116.14041947973672,42.40859910275432,3107.874560652247,2610.2028930664064,2112.531225480566,-0.014318281375232278,0.00909804043864737,0.05944451023692254,1.1379787665703238,1.2033493718185608,1.057444485932943,0.018589767860565362,0.020535515256044353,1.3979608598215758,0.8618375317914525,0.18455509093605116,0.0002194536901753974,1
2024-02-22 00:00:00+00:00,2969.599853515625,3030.666015625,2907.109375,2971.00732421875,18058908246,2643.351354980469,2483.611455078125,76.7656355630956,161.11937702285422,125.13621098836023,35.98316603449399,3144.5847868338046,2643.351354980469,2142.117923127133,0.0002194536901753974,-0.01410196988474166,0.0661486807979983,1.1239547548686362,1.196244814439098,1.0643175886371965,0.018605705383018017,0.020584616606963202,1.284300268463513,0.8268496756359175,0.11771170307476098,-0.01661023205546175,0
2024-02-23 00:00:00+00:00,2970.1396484375,2991.32958984375,2906.583740234375,2921.658203125,12822717059,2674.6323486328124,2496.663857421875,70.9409497777463,157.36039033448742,131.58104685758568,25.779343476901744,3162.5116220764016,2674.6323486328124,2186.753075189223,-0.01661023205546175,-0.0163944235420056,0.01481770934033988,1.092358807601523,1.170224896090732,1.0712825199443199,0.020101646630638296,0.021259811985242943,0.8861568998444478,0.7531628908404016,0.1057733914806811,0.02420809632265497,1
2024-02-24 00:00:00+00:00,2921.962890625,3003.195068359375,2907.70068359375,2992.385986328125,10701688842,2709.7743408203123,2511.1386328125,73.9873412018151,158.26413685599346,136.91766485726723,21.34647199872623,3181.8584494709335,2709.7743408203123,2237.690232169691,0.02420809632265497,0.007195762169653008,0.01658231373583985,1.1042934244562443,1.1916450757545884,1.0791018486244777,0.020308770474197685,0.021104161692723892,0.7263650717696277,0.799323404801333,0.07721064891308771,0.04020580227502868,1
2024-02-25 00:00:00+00:00,2992.36669921875,3117.428955078125,2984.39306640625,3112.697265625,14620450464,2750.4647583007813,2528.5600830078124,78.17814182033827,166.76610143235484,142.88735217228475,23.878749260070094,3213.6362114511307,2750.4647583007813,2287.293305150432,0.04020580227502868,0.06538720453188707,0.03291637065613928,1.1316986542841594,1.2310157415450202,1.0877593049040801,0.021753072797526047,0.02177433885233627,0.9682174696405526,0.8910350096712836,0.10208203960771245,0.021298694046122835,1
2024-02-26 00:00:00+00:00,3112.529052734375,3197.375,3037.95458984375,3178.99365234375,17504464351,2790.804345703125,2547.68263671875,80.08236649954189,176.81531704743975,149.67294514731577,27.142371900123976,3255.792315301516,2790.804345703125,2325.816376104734,0.021298694046122835,0.062360827402686114,0.07024013987172717,1.139095851430181,1.2477981387972592,1.0954285692732513,0.021661568741709235,0.021481270334396254,1.1293525108528868,0.9174186559879208,0.13386004082229763,0.0206120684504405,1
2024-02-27 00:00:00+00:00,3178.405029296875,3287.9580078125,3167.83056640625,3244.519287109375,21090315368,2831.843054199219,2565.9123681640626,81.77513240527591,187.9007609203636,157.31850830192533,30.582252618438275,3305.231036904093,2831.843054199219,2358.455071494345,0.0206120684504405,0.04234977263614703,0.09206034622030002,1.1457270848037344,1.2644700292048021,1.1036398161272485,0.021389928799975377,0.021464207599382182,1.3123178557344413,0.9358752735464266,0.16429869747457793,0.04351478842287437,1
2024-02-28 00:00:00+00:00,3243.893310546875,3485.450927734375,3201.575927734375,3385.703857421875,32885894265,2880.132922363281,2586.72990234375,84.77716492083879,205.70720533666736,166.99624770887374,38.71095762779362,3373.219590904493,2880.132922363281,2387.046253822069,0.04351478842287437,0.06502378667089359,0.15882954885021539,1.175537361881114,1.3088741326855198,1.1134262296785173,0.02123847419435642,0.022003065951607576,1.9099446541137008,1.012659302424781,0.17600074828007517,-0.012932076026531347,0
2024-02-29 00:00:00+00:00,3386.802734375,3518.96923828125,3303.9052734375,3341.919677734375,28469171094,2922.853125,2601.9262255859376,80.35650878457527,213.82112659560426,176.36122348621984,37.45990310938441,3420.7406728137516,2922.853125,2424.9655771862485,-0.012932076026531347,0.030019975844180147,0.11680768891554427,1.1433758505174203,1.2844021651620023,1.1233420441587623,0.023630355590570945,0.02283154739273037,1.5851437731091536,0.9208445808441249,0.1353269443957401,0.02786849665007196,1
2024-03-01 00:00:00+00:00,3341.9658203125,3452.626220703125,3341.85107421875,3435.053955078125,16880101987,2969.5444091796876,2618.234921875,82.45254592931519,225.17099441739992,186.12317767245588,39.04781674494404,3476.021966564048,2969.5444091796876,2463.0668517953272,0.02786849665007196,0.01457602310611672,0.10356185068591905,1.1567612676407255,1.311973164202613,1.1341779854701135,0.018437877393838453,0.022883857130043726,0.9134117949218011,0.9595559458769535,0.13988710160507178,-0.003785719397915277,0
2024-03-02 00:00:00+00:00,3436.1591796875,3459.747314453125,3398.89892578125,3422.0498046875,12024340617,3015.2683715820312,2636.1867138671873,81.1504931800048,230.45992166066662,194.99052647009805,35.46939519056858,3511.1451345860983,3015.2683715820312,2519.3916085779642,-0.003785719397915277,0.023977274943797644,0.07645694799187597,1.134907206582093,1.2981060054230684,1.1437992444619924,0.02111080671856988,0.023125384515951544,0.6425273416963506,0.9101638385323295,0.15206743458471794,0.020146944548209422,1
2024-03-03 00:00:00+00:00,3422.875244140625,3491.16845703125,3372.214111328125,3490.99365234375,13643324467,3056.912255859375,2654.47462890625,82.7094415959189,237.4771382977915,203.48784883563673,33.98928946215477,3566.2085340135413,3056.912255859375,2547.6159777052085,0.020146944548209422,0.016284954471509128,0.0759663738827594,1.1419999529434788,1.3151354374715494,1.1516072606498957,0.019104196973692072,0.02071449410443154,0.7278317705153686,0.9261580293278489,0.17502021078380703,0.039942835603055116,1
2024-03-04 00:00:00+00:00,3489.340087890625,3641.459228515625,3446.017578125,3630.433837890625,26772963830,3106.3246826171876,2677.6384814453127,85.34871606373001,251.3920990309266,213.06869887469472,38.323400156231884,3637.4931306771155,3106.3246826171876,2575.1562345572597,0.039942835603055116,0.060894506245257496,0.07228333923307328,1.168723236887091,1.3558342035520123,1.1600986108253428,0.021056224609223927,0.020935505210751694,1.3965893043152442,0.9933549396502426,0.2425936182430648,-0.02078793930730316,0
2024-03-05 00:00:00+00:00,3631.928955078125,3828.15966796875,3224.119384765625,3554.964599609375,47706899137,3145.1777954101562,2698.510498046875,78.37565573387893,253.40892847142095,221.13674479404,32.27218367738095,3688.731380817977,3145.1777954101562,2601.6242100023355,-0.02078793930730316,0.01832456705347396,0.06374926462009767,1.1302905052926522,1.3173803111688405,1.1655236463547463,0.025896652399161984,0.020776530916191607,2.329080812202113,0.8769516154435458,0.188003357805981,0.07433596350833915,1
2024-03-06 00:00:00+00:00,3554.06787109375,3901.434326171875,3502.802490234375,3819.226318359375,34938642613,3194.920166015625,2723.141201171875,83.46874445731798,273.18192136956986,231.545780109146,41.63614126042387,3794.1008858464456,3194.920166015625,2595.7394461848044,0.07433596350833915,0.05200273270327482,0.11183881484985658,1.1954058692872818,1.402507632257854,1.1732480727186403,0.03339892931003198,0.024951114757551338,1.6603173062358885,1.0209664894758492,0.22698290018014666,0.01443259270225794,1
2024-03-07 00:00:00+00:00,3818.31103515625,3939.593994140625,3738.685302734375,3874.34765625,22457177587,3248.452978515625,2750.0607666015626,84.29940682145877,289.9575419463513,243.22813247658706,46.72940946976422,3890.2563297830366,3248.452978515625,2606.6496272482136,0.01443259270225794,0.08984141689504277,0.13217161566232782,1.1926746921915972,1.408822562505699,1.181229526986038,0.030690283395411792,0.02437152743182961,1.0536669017914468,0.9876062710629193,0.21873400199890058,0.0045719642318817755,1
2024-03-08 00:00:00+00:00,3874.830810546875,3998.826416015625,3828.36328125,3892.06103515625,26135487051,3303.7223999023436,2778.561611328125,84.56776441269795,301.2095080437998,254.82440759002964,46.38510045377018,3968.0742191418767,3303.7223999023436,2639.3705806628104,0.0045719642318817755,0.019070542231747867,0.11488631110607583,1.1780835566787626,1.400746709840234,1.1890045505678735,0.031173794450302834,0.02396374225948503,1.203096812829028,0.9427914684777735,0.19958018145233059,0.006001424424042279,1
2024-03-09 00:00:00+00:00,3892.119140625,3950.396484375,3880.658935546875,3915.4189453125,11926623780,3355.5434448242186,2807.08001953125,84.93346730656323,308.4558730836802,265.5507006887598,42.90517239492044,4041.730366937856,3355.5434448242186,2669.356522710581,0.006001424424042279,0.010600826953731213,0.07849891229183203,1.16685091690643,1.3948369544400554,1.1953857465682634,0.030217293277591213,0.023776364625225466,0.5638518871520611,0.9079613604145329,0.15645641503152286,-0.00874129449649308,0
2024-03-10 00:00:00+00:00,3915.590576171875,3968.7236328125,3800.564453125,3881.193115234375,15783924355,3402.424365234375,2835.312099609375,81.8719319408663,307.8877923185664,274.0181190147211,33.86967330384533,4098.153026573655,3402.424365234375,2706.695703895095,-0.00874129449649308,-0.002792330290739775,0.09176702228226019,1.1407140023131772,1.3688768568966685,1.2000175803232145,0.03207838518051444,0.024331003719050306,0.7451190180732035,0.844077207541205,0.16136636708922802,0.047730671374699885,1
2024-03-11 00:00:00+00:00,3881.23779296875,4087.050048828125,3745.125244140625,4066.445068359375,28806262507,3455.071435546875,2867.5627392578126,85.01953051481372,318.71195558870704,282.9568863295183,35.75506925918876,4185.379540549153,3455.071435546875,2724.7633305445975,0.047730671374699885,0.03857214902320538,0.06473006032965278,1.1769496359821952,1.41808407979658,1.2048808516884002,0.03317640398195348,0.02539409632432523,1.3332328785439285,0.918572400213601,0.18380820841193746,-0.021190960052674845,0
2024-03-12 00:00:00+00:00,4066.6904296875,4092.2841796875,3831.889892578125,3980.273193359375,26917010932,3505.5673217773438,2900.9516748046876,78.21633849299889,316.68627062270707,289.70276318815604,26.98350743455103,4234.416853071205,3505.5673217773438,2776.7177904834825,-0.021190960052674845,0.02552825257163649,0.02734022511854306,1.1354148495831347,1.3720577381308343,1.2084197583240897,0.03325275133548886,0.025859584324996125,1.223093627719887,0.8256542339674202,0.1631254425073605,0.006578402189656218,1
2024-03-13 00:00:00+00:00,3980.26513671875,4083.00732421875,3936.627197265625,4006.45703125,22028114691,3557.339807128906,2936.2670947265624,78.7721811138027,313.57897436286794,294.47800542309847,19.100968939769473,4273.297919957742,3557.339807128906,2841.38169430007,0.006578402189656218,-0.014751960521030116,0.029392138268242052,1.1262508639801752,1.3644729522206829,1.2115177851217178,0.021462366007665084,0.025706254148714955,0.9919991971075908,0.813647695356491,0.1476552037154759,-0.030779476587110888,0
2024-03-14 00:00:00+00:00,4005.7451171875,4011.102783203125,3721.78857421875,3883.140380859375,25434810823,3605.413916015625,2969.2586669921875,69.74582838277311,297.733707753624,295.1291458892036,2.6045618644204183,4268.844173336955,3605.413916015625,2941.9836586942956,-0.030779476587110888,-0.024403554173631825,-0.008243961860522897,1.0770303968734518,1.3077811051042365,1.2142471641474917,0.02532709522108158,0.026805753367963866,1.1137845400082265,0.7093109726145896,0.06960780839228264,-0.03809292261097419,0
2024-03-15 00:00:00+00:00,3882.85693359375,3928.775634765625,3571.774658203125,3735.22021484375,33505075433,3642.555627441406,2999.6088671875,60.752978314707185,270.12644907272943,290.12860652590876,-20.002157453179336,4241.523143149749,3642.555627441406,3043.588111733064,-0.03809292261097419,-0.06769991897844596,-0.03761031622406408,1.025439443313988,1.2452357558023808,1.2143435323475182,0.02906813172413478,0.029154983849547362,1.3974100346183247,0.5773536001303493,0.05070531933121969,-0.05685343706857138,0
2024-03-16 00:00:00+00:00,3736.10498046875,3780.89453125,3468.079345703125,3522.860107421875,20199855932,3663.06376953125,3024.7220751953123,50.655053583607035,228.4780589264342,277.79849700601386,-49.320438079579674,4211.609283497065,3663.06376953125,3114.518255565435,-0.05685343706857138,-0.09278064610112469,-0.13367571719266125,0.961725028301291,1.164688860610242,1.211041437350808,0.03418173212008394,0.03206606838528648,0.832794077367676,0.37220416671011874,-0.0775984941014991,0.03393634003909307,1
2024-03-17 00:00:00+00:00,3523.02978515625,3676.263427734375,3414.17236328125,3642.4130859375,19938757095,3686.2347412109375,3052.2126171875,55.17238861646204,202.78080500193528,262.7949586051982,-60.01415360326291,4185.634391958965,3686.2347412109375,3186.83509046291,0.03393634003909307,-0.02484649460222854,-0.08488364768166057,0.9881120822872387,1.1933680718789006,1.2077254121987298,0.03886134106057076,0.03249072413195944,0.8179252037580439,0.45612566487801975,-0.05986416059961708,-0.0341608641249429,0
2024-03-18 00:00:00+00:00,3642.298828125,3642.4970703125,3456.09130859375,3517.985107421875,21162220224,3699.9080322265627,3077.42814453125,50.03807340061532,170.41085785754012,244.3181384556666,-73.90728059812648,4161.964367861878,3699.9080322265627,3237.8516965912477,-0.0341608641249429,-0.0013838187868231433,-0.12192116875785475,0.9508304197779726,1.1431575140669061,1.2022727610396011,0.03060275101499544,0.03360127694495324,0.8679859417670794,0.30313772285521356,-0.09611255433956922,-0.10243560798455653,0
2024-03-19 00:00:00+00:00,3518.34765625,3546.582275390625,3149.286865234375,3157.6181640625,34166976701,3688.5037475585937,3094.2392236328124,38.781686404210205,114.36056352648257,218.32662346982983,-103.96605994334726,4192.562882696616,3688.5037475585937,3184.4446124205715,-0.10243560798455653,-0.1330971832235831,-0.18683903893176024,0.856070206286903,1.0204828831415553,1.1920551324496755,0.04369850931049995,0.039950757959953016,1.3977146485143424,-0.026610417794259246,-0.19354270688127295,0.11267192037115104,1
2024-03-20 00:00:00+00:00,3158.396728515625,3534.826416015625,3059.65478515625,3513.39306640625,36605316331,3697.0774169921874,3117.6172119140624,50.59747315226607,97.52416486687616,194.16613174923913,-96.64196688236296,4181.776397412649,3697.0774169921874,3212.378436571725,0.11267192037115104,-0.0013053042794118896,-0.059387970635830234,0.9503163364278759,1.1269481875387777,1.1858663734802661,0.06979087254880204,0.04743142465432215,1.4729505313507247,0.310517085855435,-0.0947646865043752,-0.0058068810073729216,0
